tag,Q,A,src
breakup,다시 모든걸 주고 싶은만큼 사랑할수있는 사람이 생기나요?,"네 생깁니다 많이 괴로워하고 힘들어하셔도 됩니다 전부 추억이되고 경험이 되어서 다음 연애, 다다음 연애, 마지막 연애까지 점점 더 건강하고 행복한 사랑을 하실 수 있어요",fmkorea
breakup,5초마다 한숨 나온다,참 힘내삼,fmkorea
breakup,새로 남친 생겼는데 연락오는 전여친 심리가 궁금하다,나라면 걍 손절함;;;,fmkorea
breakup,이별하고나서 가장 슬픈거,ㅠㅠ울지마요,fmkorea
breakup,"헤어지자고 하고 다음날 다시 팔로우 건 전여자친구,,",아모직른다 감정에 취해서 그랬을수도,fmkorea
breakup,후회하지 말자,잘 생각했어,fmkorea
breakup,오늘 헤어졌다 ㅋㅋ,수고했어 근데 음주운전은 안댕,fmkorea
breakup,이별한지 2달 지났네요,시간이 약이라는걸 아셨으니 다음연애에서도 혹여나 헤어지게 된다면 너무 안힘들어하셨으면 이걸 알게되는 순간부턴 이별해도 그렇게 막 죽을거 같진 않더라고요,fmkorea
breakup,헤어진 연인 근황 왜 궁금한거임?,만약 결혼소식들리고 웨딩사진 보이면 한번쯤이라도 안볼거임?,fmkorea
breakup,커플팔찌 이거 팔릴까요,아뇨 금은 다 팔 수 잇어요,fmkorea
breakup,이별했는데 이제는 보내줄 수 있을거 같아요,그런 마음 알꺼같아 슬프네요 이제는 본인이 행복해지세요 더 좋은사람이 되면 더 좋은 인연 만날꺼에요,fmkorea
breakup,거짓말하고 남자랑 술마셔서 헤어졌는데,거짓말은 계속됨~,fmkorea
breakup,전여자친구 생일,저도 얼마전에 군대취업 문제 때문에 헤어졌는데 저도 엄청 힘들었어요 매달리기도 해봤고 힘든건 다 똑같은 것 같아요 음 연락은 아무래도 안하는게,fmkorea
breakup,이별이 아쉽지가 않네,원래 최선을 다한 사람은 안 아쉽지 상대방은 지나고 다시 생각해보면 너무 아쉬울걸 다음 연애는 더 좋은 사람 만날 거야,fmkorea
breakup,헤어지로 갑니다,"아이구,,",fmkorea
breakup,"헤어졌습니다,,",과감히 버리시는게,fmkorea
breakup,나도 헤어졌어,쿨한편이니 다른이성 꼭 생길거같네요,fmkorea
breakup,전여자친구가 멀리 떠났다는 이야기를 방금 들었어요 기분이 이상해요,"기분이 묘하겠네 그래도 한때는 곁에 있었던 사람이니까, 당연한 감정이라고 생각해",fmkorea
breakup,1년 만남모든게 끝났습니다,둘이 있을 때 할수 없었던 것들을 해보세요,fmkorea
breakup,월요일이라서 눈물이 안나오는게 신기,실제로 직장 가지면 이별극복에 도움되는듯,fmkorea
breakup,헤어진지 4주째,으 헤어지고 나서 사진 정리하는게 진짜 정말 괴로운거 같아 그 당시 가장 행복했던 순간이라서 힘내라,fmkorea
breakup,헤어졌습니다,힘내세요!!,fmkorea
breakup,어차피 어울리지 않았던걸까,어짜피 그런거 없었던 일로해요 ㅠ,fmkorea
breakup,헤어진지 3주됬는데 죽겠네,좋아지실 겁니다,fmkorea
breakup,미련을 못버리겠어요ㅠ,정신차려,fmkorea
breakup,갑자기 전여친이 헤어지기 1주일 전에 했던 말이 생각났는데 눈물이 나네,잉 슬퍼ㅠㅠ,fmkorea
breakup,롱디 여친과 헤어진 사람이야고마워 모두들,화이팅!!!,fmkorea
breakup,고민끝에 다시 연락했네요 ㅎ,기왕하신거 후회없이 마무리하시길 바랄게여!,fmkorea
breakup,그냥 전여친한테 연락 박아부렸음,하루 이틀 지나면 다시또 생각날꺼여 ㅎㅎ,fmkorea
breakup,2주만에 헤어져서 아무렇지도 않을줄 알았는데,개인적으론 짧으면 더 힘들드라 특히나 이게 헤어질일인가 납득이 안갈땐,fmkorea
breakup,힘들긴 힘드네요,이별에는 시간과 사람으로 잊어야되는ㅠㅠ,fmkorea
breakup,그낭 안잡고 보내주기로 마음을 바꿨어 ㅎㅎ,잘했어 시간이 약이야,fmkorea
breakup,헤어질 때도 이뻤다,아 맴찢,fmkorea
breakup,헤어졌읍니다,힘내슈,fmkorea
breakup,지금 태풍때문에 한국 통신 마비되었죠??,저도 이상하게 카톡이 조용하네요,fmkorea
breakup,여자친구한테 전화로 이별통보를 받았습니다,전화 이별통보라그래도 최소한 얼굴보고 얘기햇으면 좋앗을텐데카톡으로 통보받은 제가할말이 아니긴하군요 힘내세요,fmkorea
breakup,헤어짐,이제 그럼 헤어이김 하시길,fmkorea
breakup,그냥 슬픈 날이 갑자기 찾아왔다,오래가네요 저도 걱정입니다,fmkorea
breakup,아 여자친구 도저히 못보내겠는데 어떻게 합니까 형님들진짜 도와주십쇼,안 봐야죠 안 보여야하는데 보이니 문제인것,fmkorea
breakup,헤어진뒤 전여친 증명사진 같은거 어떻게 하시나요??,"돌려준다고 놓고 오면 일말의 오해를 살 것 같습니다 저라면 따로 안보이는 곳에 두거나, 파쇄하여 버릴 것 같습니다",fmkorea
breakup,헤어진지 이제 3주넘었는데요,막상 나중에 다시 연락오면 떨떠름 할 수도 있어요 ㅋㅋㅋ 내가 비슷하게 당해본 적 있음,fmkorea
breakup,헤어졌어요,고생하셨어요 더 좋은 인연 있으실거에요,fmkorea
breakup,여자친구랑 다시 만나는게 맞는지 너무 고민스럽다,사람은 바뀌지 않아요,fmkorea
breakup,우린 왜 헤어진걸까,상대분은 통보하기전부터 많은 생각을 했었을듯싶네요,fmkorea
breakup,일요일이라 혼자 울 수 있어서 너무 다행입니다,힘내세요 미래가 안보이면 빠른 정리가 답입니다,fmkorea
breakup,이별을 인정하기가 힘들어요,좋아하는거 맞을거에요 근데 그럼뭐함 어짜피 헤어졌는데 좋아했던것도 사실이고 그럼에도 헤어질만큼 안맞았던것도 사실임,fmkorea
breakup,고무신이었을까 전화때문이었을까,본인 탓은 아닐거에요 누가 치고 들어왔고나 심리적으로 힘든일이 있었다거나,fmkorea
breakup,다들 장기연애 이별 극복 어떻게 하셨어요?,얼마나만났소?,fmkorea
breakup,오늘 처음 이별했는데 넘 힘들다,다른사람으로 잊혀짐,fmkorea
breakup,한 편의 영화같았던 그녀가 인사발령으로 떠났다,먹먹하다 고생했어요,fmkorea
breakup,결국 헤어졌습니다,"이분은 인연이 아니였기에, 다가올 인연을 기다리며 더 좋은 사람이 되려 스스로를 닦읍시다",fmkorea
breakup,전여자친구가 너무 생각나서 지우지못한 카톡보는데 너무 슬프네요,여자가 저렇게 말했다는건 진짜로 저렇게 생각하니까 말해준걸꺼임 연ㄴㄴ 아쉽고 슬프지만 나랑 연이 아니였다 생각하고 다른거하면서 바쁘게 살아봅시아,fmkorea
breakup,이별은 언제나 힘드네,다들 그런 날이 올거에요! 더 좋은 사람 만날 수 있을거에요,fmkorea
breakup,이별 연락 안오겠죠?,연락이 올 것 같기는 하네요 만약 온다고 해도 발생한 문제들 확실히 매듭짓지 않으면 나중에 똑같은 상황이 벌어질 것 같아요 항상 후회없는 선택을 하시길 바래요,fmkorea
breakup,다들 이별하고 뭐하시나요?,넷플릭스 뽕뽑고 있습니다,fmkorea
breakup,당신이 준 선물들을 정리하기가 힘이 드네요,시 쓰시나,fmkorea
breakup,헤어진지 벌써 반년인데 잊어지지가 않습니다,연락해보고 만나보세요 마음이 떳으면 차라리 만나서 얘기하면 아예 정리될 수도 있어요,fmkorea
breakup,보내줬습니다,아고 ㅠㅡㅠ,fmkorea
breakup,약 5개월간의 연애 끝,고생하셨습니다,fmkorea
breakup,중요한건 꺽이지 않는 마음,상대도 꺾이지 않는 마음인거임,fmkorea
breakup,헤어짐,잘하셨어요 좋은 사람 만나실거에요!,fmkorea
breakup,오늘 만나고 왔는데,나도 4년만난 여친이랑 해어졌었는데 그래도 시간이 지나니까 괜찮아지더라 지금은 생각안나 그냥 잊는게 답이다 더 좋은 사람만날 수 있다,fmkorea
breakup,우리가 듣던 노래,전전애인이 추천해준 노래 전애인한테 추천해줌,fmkorea
breakup,해어졌쪙,ㅠㅠ 고생했어 힘내고 파이팅!!,fmkorea
breakup,헤어지고 이주뒤 잡았는데,보고싶으니까 아직은,fmkorea
breakup,이별하고 첫 생일입니다,위추 생일 축하한다 곧 더 좋은 사람 만날거야,fmkorea
breakup,무뚝뚝한 여자친구와 이별,슬프네 그래도 잘해줘서 후회 안할거란 말이 다행이다,fmkorea
breakup,내가 헤어지고 엄청 들은 노래,들어볼게요,fmkorea
breakup,형들 나 친구도 잃고 여친도 잃었다,힘내 빨리 다른 여자 만나라,fmkorea
breakup,결국 헤어지자하네요,힘내세요 ㅠㅠ,fmkorea
breakup,랜선인연을 만난 줄 알았더니,이런 관계 백날 해봐야 한번 만나는 것보다 못한 거 같아요 거기서 주는 느낌이랑 현실에서 주는 느낌이 다릅니다,fmkorea
breakup,헤어졌습니다,장거리가 쉽지가 않아 고생 했어,fmkorea
breakup,인생 첫 연애 10일만에 헤어졌습니다,원래 그 나이때는 다 그러는거다 그런경험 하나씩쌓여서 나중에 정말 좋은사람 찾아오면 그때 잘하면 되는거야,fmkorea
breakup,이별은 항상 힘드네요,내일 연락오면 다시 만남,fmkorea
breakup,여친이 헤어지자고 하고 차단,힘들겠지만 마음 정리하고 계셔요,fmkorea
breakup,헤어졌어요,그동안 최선을 다 하셨으면 잘하신 선택일 거 같아요 저도 오늘 헤어진 입장으로 보면 저와는 다르게 받아드리리려고 하는 모습이 되게 성숙해 보여요 너무 힘들어하지마세여,fmkorea
breakup,어떻게 해야 잊을 수 있을까,"주변에 친구가 별로 없으신가 사람은 사람으로 잊는거임 바쁘게지내보세요 친구도만나고 활동적인것도하고,, 할게없으면 계속 생각남",fmkorea
breakup,후련한 이별,할만큼 했기에 미련도 없는법,fmkorea
breakup,2년반 사귄 여자친구와 헤어지고왔습니더,저도 2년 반 사귀고 헤어졌는데 일상에 전혀 지장 없을 때까지 두달 정도 걸린 거 같아요,fmkorea
breakup,공허회,공허는 무슨 물고기인가요?,fmkorea
breakup,이별의 아픔을 운동으로 극복,살 어떻게 빼나요,fmkorea
breakup,이 시간이 너무 싫다 너무 사무친다,한동숙의 번리를 보며 같이 웃어요,fmkorea
breakup,헤어지는거 맞는거 같네요,잘했어 저런 사람은 일찍 손절하는게 나아ㅠㅠ 너무 당황스럽긴 하겠다,fmkorea
breakup,에고 예전카톡보는데,연락해보세요,fmkorea
breakup,오늘따라 정말 많이 보고싶고 목소리도 듣고싶다,나도 해봐야겠다 어차피 차단당했겠지만,fmkorea
breakup,헤어졌습니다,고생 많앆어요,fmkorea
breakup,이별이 최악인 사람,저도 아침에 그렇게 이별했습니다 떠나보낸사람은 아쉽지는않은데 오히려 전전여친생각나서 죽을거같습니다 같이힘내요,fmkorea
breakup,이별후 이런 SNS 하는 심리가 뭘까?,당사자가 아니라 잘은 모르겠는데 미련이 아예 없어보이진 않음 진짜 미련 1도 없이 헤어졌으면 인스타에 같이 휴가가서 찍은 사진도 안 올렸을듯,fmkorea
breakup,갑자기 고비다,사람은 게 흔들리는 생물이지,fmkorea
breakup,헤어지자고 말하러 간다,이별 잘 하고 정리잘하구 와,fmkorea
breakup,헤어졌어요,윤하 노래인줄,fmkorea
breakup,헤어지기 직전인것같아 도움이 필요합니다,어떤 문제로 다투신건지 말씀해주시면 좋을거 같네요,fmkorea
breakup,사람은 사람으로 잊는게 맞는듯,ㅎㅇㅌ,fmkorea
breakup,헤어진지 11일째,뭐라고요?,fmkorea
breakup,쉽지 않네,더 좋은 사람이 찾아올거예여,fmkorea
breakup,4년사귄 여친이랑 헤어졌어요,후회 없는 선택이기를,fmkorea
breakup,헤어졌습니다,힘내유,fmkorea
breakup,6년 연애의 끝,힘든만큼 성장한다고 생각하세요 다 연습이니까,fmkorea
breakup,아 헤어진지 2주 됐는데 계속 생각나네요,성공하세요꼭,fmkorea
breakup,헤어졌음 ㅋㅋ,위로추 힘내여,fmkorea
breakup,ㅋㅋㅋ 31살에 헤어짐,저어어어언혀 안늦었음,fmkorea
breakup,벌써 이별 한달이네,시간이 너무 안가지 나이먹어도 나아지진 않더라,fmkorea
breakup,헤어진지 한 달째,힘내세요 저도 3년 만나고 헤어진 여자친구 2달안되서 새 남자친구 생기더라고요 그거 보고 멘탈 많이 무너졌는데 힘내봅시다,fmkorea
breakup,근데 이별하고 이렇게까지 자는 사람 있음?,현실 도피?,fmkorea
breakup,아 차였네 ㅋㅋ,위로추,fmkorea
breakup,잠수탄남친,뭔가 남자가 행동이 별로다 여러모로,fmkorea
breakup,첫사랑이었는데 차였습니다,안잡으셨어요?,fmkorea
breakup,첫 연애 헤어졌습니다,헤어지자고 했어도 아프신가요??,fmkorea
breakup,"저번주 목요일날 헤어졌는데 오늘 붇잡는 카톡이왔어요,,",많이 슬플거같아요 저도 그랬는데 눈물만 나더군요 힘내십시오,fmkorea
breakup,아 진짜 전여친 너무 안잊혀지네,연락한번해보세요,fmkorea
breakup,왤케 헤어진 사람들이 많음;;,이별의 계절 인듯,fmkorea
breakup,이별편지 쓰는거 에반가요,흑역사 될 듯,fmkorea
breakup,환승이별로 그녀를 만나는 당신에게,님눈에 눈물났으니 그들 눈엔 피눈물 날겁니다,fmkorea
breakup,결국엔 마침표를 찍었네,"스스로가 발전할수록 좋은 인연이 나타나는 법이니, 좋은 짝 발견해서 뵙겠습니다",fmkorea
breakup,주말동안 생각 갖고 내일 만나서 이야기 하자는데,하 힘내세요,fmkorea
breakup,이별하면 심리,어떻게 헤어졌냐에 따라 케바케인듯,fmkorea
breakup,1년의 만남 그리고 헤어짐까지,놓아줘라 그 수밖엔 없다,fmkorea
breakup,저도 헤어졌어용,이런거는 그냥 많이만나보면서 느껴보는것말곤 딱히 어떻게 조언해주고 그럴 방법이없음 당연히 처음이니까 어설픈게 사실이고 맘이 많이 아프시겠지만 잘 추슬르세여,fmkorea
breakup,단 3일만에 헤어졌습니다 ㅎㅎ,여자가 되게 성급한 성격인가? 고백을 왜받아준건지 모르겠네;; 그냥 착해서 바쁘니까 남자친구 많이 못챙길것같아서 그런걸수도있으니까 그런거 다 이해해주면서 만날수있다고 어필해보세요,fmkorea
breakup,너무 힘들다 정말,힘내세요 저만 아픈줄 알았더니 왜이리 아픈 사람이 많을까요 눈물이 날 지경입니다 부디 이겨내시길 바랄게요,fmkorea
breakup,이번엔 후유증이 크고 오래갈 것 같네요,시간이 지나면 분명히 희미해져 갑니다 그런데 불현듯 어느날 갑자기 떠오를때가 있어요 그때 사무치게 외롭죠 하지만 반대로 그때만 견디면 됩니다,fmkorea
breakup,이별하고 힘들어서 연락하고 큰 상처를 받았네요,끝난 인연은 보내주세요,fmkorea
breakup,이별하고 공부도 안잡히고 힘들니다,헤어지고 한달동안은 진짜 무기력끝판왕이었어요 하지만 늘 그렇듯 시간이 약 이에요 화이팅입니다ㅠㅠ,fmkorea
breakup,헤어졌습니다,이별은 항상 사랑 뒤를 따라와,fmkorea
breakup,재회 할 가능성은 이제 없나요?,26일에 편지 줘도 돌릴가능성은 없을듯,fmkorea
breakup,헤어졌다,파이팅,fmkorea
breakup,반지팔고 오는길 ㅎ,반지팔고나오면 맘정리 깔끔하게 되더라,fmkorea
breakup,이별했습니다,그래도 감정이 훅 올라올 수 있어서 잘 다스리길 바랍니다 고생하셨어요,fmkorea
breakup,머리로는 알겠지만 마음은 힘든 환승이별이네요,힘내여 ㅠㅠ,fmkorea
breakup,헤어졌다,어떻게 헤어진건진 몰라도 고생했다,fmkorea
